Time,GEPU_current,GEPU_ppp,USA-Three_Component_Index,USA-News_Based_Policy_Uncert_Index,USA-1. Economic Policy Uncertainty,USA-2. Monetary policy,USA-Fiscal Policy (Taxes OR Spending),USA-3. Taxes,USA-4. Government spending,USA-5. Health care,USA-6. National security,USA-7. Entitlement programs,USA-8. Regulation,USA-Financial Regulation,USA-9. Trade policy,"USA-10. Sovereign debt, currency crises",Australia News-Based EPU,EPU Belgium,EPU Belgium (Dutch language),EPU Belgium (French language),Brazil News-Based EPU,Canada News-Based Policy Uncertainty Index,CHL-EPU*,CHL-EPUC**,China News-Based EPU,CHN-TPU,CHN-EPU,COL-EU_SA*,COL-EUC_SA,COL-EPU_SA,COL-EPUC_SA,COL-EU,COL-EUC,COL-EPU,COL-EPUC,COL-EPU.1,COL-EPUC.1,DNK-EPU_BBD*,DNK-EPU_extended**,European_News_Index,Germany_News_Index,Italy_News_Index,UK_News_Index,France_News_Index,Spain_News_Index,GRC-epu_gr,GRC-EPU,GRC-EU,GRC-EPUC,GRC-EPUB,GRC-EPUF,GRC-EPUD,GRC-EPUT,GRC-EPUM,GRC-EPUP,Monthly_HKEPU_Index,IRL-EPU Index,Ireland Economic Policy Uncertainty,IRL-Domestic Economic Policy Uncertainty,JPNNews-based Economic Policy Uncertainty Index,JPNEconomic Policy Uncertainty,JPN-Fiscal Policy Uncertainty,JPN-Monetary Policy Uncertainty,JPN-Trade Policy Uncertainty,JPN-Exchange Rate Policy Uncertainty,KOR-New South Koean EPU Index,KOR-News-based EPU Index,KOR-GPRNK,Mexican Policy Uncertainty Index,NZLEPU-NEWS,NZLEPU-Scores,RUSNews-Based Policy Uncertainty Index,Swedish News-Based EPU Index,UK_EPU_Index,AK-EPU_National,AK-EPU_State,AK-EPU_Composite,AL-EPU_National,AL-EPU_State,AL-EPU_Composite,AZ-EPU_National,AZ-EPU_State,AZ-EPU_Composite,CA-EPU_National,CA-EPU_State,CA-EPU_Composite,CD-EPU_National,CD-EPU_State,CD-EPU_Composite,CT-EPU_National,CT-EPU_State,CT-EPU_Composite,DE-EPU_National,DE-EPU_State,DE-EPU_Composite,FL-EPU_National,FL-EPU_State,FL-EPU_Composite,GA-EPU_National,GA-EPU_State,GA-EPU_Composite,IA-EPU_National,IA-EPU_State,IA-EPU_Composite,ID-EPU_National,ID-EPU_State,ID-EPU_Composite,IL-EPU_National,IL-EPU_State,IL-EPU_Composite,IN-EPU_National,IN-EPU_State,IN-EPU_Composite,KS-EPU_National,KS-EPU_State,KS-EPU_Composite,KY-EPU_National,KY-EPU_State,KY-EPU_Composite,LA-EPU_National,LA-EPU_State,LA-EPU_Composite,MA-EPU_National,MA-EPU_State,MA-EPU_Composite,MD-EPU_National,MD-EPU_State,MD-EPU_Composite,ME-EPU_National,ME-EPU_State,ME-EPU_Composite,MI-EPU_National,MI-EPU_State,MI-EPU_Composite,MN-EPU_National,MN-EPU_State,MN-EPU_Composite,MD-EPU_National.1,MD-EPU_State.1,MD-EPU_Composite.1,MS-EPU_National,MS-EPU_State,MS-EPU_Composite,MT-EPU_National,MT-EPU_State,MT-EPU_Composite,NC-EPU_National,NC-EPU_State,NC-EPU_Composite,ND-EPU_National,ND-EPU_State,ND-EPU_Composite,NE-EPU_National,NE-EPU_State,NE-EPU_Composite,NH-EPU_National,NH-EPU_State,NH-EPU_Composite,NJ-EPU_National,NJ-EPU_State,NJ-EPU_Composite,NM-EPU_National,NM-EPU_State,NM-EPU_Composite,NV-EPU_National,NV-EPU_State,NV-EPU_Composite,NY-EPU_National,NY-EPU_State,NY-EPU_Composite,OH-EPU_National,OH-EPU_State,OH-EPU_Composite,OK-EPU_National,OK-EPU_State,OK- EPU_Composite,OR-EPU_National,OR-EPU_State,OR-EPU_Composite,PA-EPU_National,PA-EPU_State,PA-EPU_Composite,RI-EPU_National,RI-EPU_State,RI-EPU_Composite,SC-EPU_National,SC-EPU_State,SC-EPU_Composite,TN-EPU_National,TN-EPU_State,TN-EPU_Composite,TX-EPU_National,TX-EPU_State,TX-EPU_Composite,UT-EPU_National,UT-EPU_State,UT-EPU_Composite,VA-EPU_National,VA-EPU_State,VA-EPU_Composite,VT-EPU_National,VT-EPU_State,VT-EPU_Composite,WA-EPU_National,WA-EPU_State,WA-EPU_Composite,WI-EPU_National,WI-EPU_State,WI-EPU_Composite,WV-EPU_National,WV-EPU_State,WV-EPU_Composite,DebtCeiling Relative Freq,GovernmentShutdown Relative Freq,BBD MPU Index Based on Access World News,BBD MPU Index Based on 10 Major Papers,Overall EMV Tracker,Policy-Related EMV Tracker,Infectious Disease EMV Tracker,Macroeconomic News and Outlook EMV Tracker,Macro - Broad Quantity Indicators EMV Tracker,Macro - Inflation EMV Indicator,Macro - Interest Rates EMV Tracker,Macro - Other Financial Indicators EMV Tracker,Macro - Labor Markets EMV Tracker,Macro - Real Estate Markets EMV Tracker,Macro - Trade EMV Tracker,Macro - Business Investment and Sentiment EMV Tracker,Macro - Consumer Spending and Sentiment EMV Tracker,Commodity Markets EMV Tracker,Financial Crises EMV Tracker,Exchange Rates EMV Tracker,Healthcare Matters EMV Tracker,Litigation Matters EMV Tracker,Competition Matters EMV Tracker,Labor Disputes EMV Tracker,Intellectual Property Matters EMV Tracker,Fiscal Policy EMV Tracker,Taxes EMV Tracker,"Government Spending, Deficits, and Debt EMV Tracker",Entitlement and Welfare Programs EMV Tracker,Monetary Policy EMV Tracker,Regulation EMV Tracker,Financial Regulation EMV Tracker,Competition Policy EMV Tracker,Intellectual Property Policy EMV Tracker,Labor Regulations EMV Tracker,Immigration EMV Tracker,Energy and Environmental Regulation EMV Tracker,"Lawsuit and Tort Reform, Supreme Court Decisions EMV Tracker",Housing and Land Management EMV Tracker,Other Regulation EMV Tracker,National Security Policy EMV Tracker ,Government-Sponsored Enterprises EMV Tracker,Trade Policy EMV Tracker,Healthcare Policy EMV Tracker,Food and Drug Policy EMV Tracker,"Transportation, Infrastructure, and Public Utilities EMV Tracker",Elections and Political Governance EMV Tracker,Agricultural Policy EMV Tracker,Petroleum Markets EMV Tracker,cpu_index,old_cpu_index,infect_emv_index,FSI-indicator,GPR,GPRT,GPRA,GPRH,GPRHT,GPRHA,SHARE_GPR,N10,SHARE_GPRH,N3H,GPRH_NOEW,GPR_NOEW,GPRH_AND,GPR_AND,GPRH_BASIC,GPR_BASIC,SHAREH_CAT_1,SHAREH_CAT_2,SHAREH_CAT_3,SHAREH_CAT_4,SHAREH_CAT_5,SHAREH_CAT_6,SHAREH_CAT_7,SHAREH_CAT_8,GPRC_ARG,GPRC_AUS,GPRC_BEL,GPRC_BRA,GPRC_CAN,GPRC_CHE,GPRC_CHL,GPRC_CHN,GPRC_COL,GPRC_DEU,GPRC_DNK,GPRC_EGY,GPRC_ESP,GPRC_FIN,GPRC_FRA,GPRC_GBR,GPRC_HKG,GPRC_HUN,GPRC_IDN,GPRC_IND,GPRC_ISR,GPRC_ITA,GPRC_JPN,GPRC_KOR,GPRC_MEX,GPRC_MYS,GPRC_NLD,GPRC_NOR,GPRC_PER,GPRC_PHL,GPRC_POL,GPRC_PRT,GPRC_RUS,GPRC_SAU,GPRC_SWE,GPRC_THA,GPRC_TUN,GPRC_TUR,GPRC_TWN,GPRC_UKR,GPRC_USA,GPRC_VEN,GPRC_VNM,GPRC_ZAF,GPRHC_ARG,GPRHC_AUS,GPRHC_BEL,GPRHC_BRA,GPRHC_CAN,GPRHC_CHE,GPRHC_CHL,GPRHC_CHN,GPRHC_COL,GPRHC_DEU,GPRHC_DNK,GPRHC_EGY,GPRHC_ESP,GPRHC_FIN,GPRHC_FRA,GPRHC_GBR,GPRHC_HKG,GPRHC_HUN,GPRHC_IDN,GPRHC_IND,GPRHC_ISR,GPRHC_ITA,GPRHC_JPN,GPRHC_KOR,GPRHC_MEX,GPRHC_MYS,GPRHC_NLD,GPRHC_NOR,GPRHC_PER,GPRHC_PHL,GPRHC_POL,GPRHC_PRT,GPRHC_RUS,GPRHC_SAU,GPRHC_SWE,GPRHC_THA,GPRHC_TUN,GPRHC_TUR,GPRHC_TWN,GPRHC_UKR,GPRHC_USA,GPRHC_VEN,GPRHC_VNM,GPRHC_ZAF,Period,HRV-EPU,India News-Based Policy Uncertainty Index,JPN-News-based Economic Policy Uncertainty Index,JPN-Economic Policy Uncertainty,New South Koean EPU Index,News-based EPU Index,PAK-EPU Index - 2,RUS-News-Based Policy Uncertainty Index,SGPSEPU,AR-EPU_National,AR-EPU_State,AR-EPU_Composite,CO-EPU_National,CO-EPU_State,CO-EPU_Composite,DC-EPU_National,DC-EPU_State,DC-EPU_Composite,HI-EPU_National,HI-EPU_State,HI-EPU_Composite,OK-EPU_Composite,SD-EPU_National,SD-EPU_State,SD-EPU_Composite,WY-EPU_National,WY-EPU_State,WY-EPU_Composite,"WUI, GDP weighted average",WUI-AGO,WUI-ARE,WUI-ARG,WUI-AUS,WUI-AUT,WUI-AZE,WUI-BEL,WUI-BGD,WUI-BOL,WUI-BRA,WUI-CAN,WUI-CHE,WUI-CHL,WUI-CHN,WUI-COL,WUI-CRI,WUI-CZE,WUI-DEU,WUI-DOM,WUI-DZA,WUI-ECU,WUI-EGY,WUI-ESP,WUI-FRA,WUI-GBR,WUI-GHA,WUI-GRC,WUI-GTM,WUI-HKG,WUI-HUN,WUI-IDN,WUI-IND,WUI-IRL,WUI-IRN,WUI-RQ,WUI-ISR,WUI-ITA,WUI-JPN,WUI-KAZ,WUI-KEN,WUI-KOR,WUI-BN,WUI-MAR,WUI-MEX,WUI-MYS,WUI-NGA,WUI-NIC,WUI-NLD,WUI-OMN,WUI-PAK,WUI-PAN,WUI-PER,WUI-PHL,WUI-POL,WUI-QAT,WUI-ROU,WUI-RUS,WUI-SAU,WUI-SGP,WUI-SWE,WUI-THA,WUI-TUN,WUI-TUR,WUI-TWN,WUI-TZA,WUI-UGA,WUI-UKR,WUI-USA,WUI-VEN,WUI-VNM,WUI-ZAF
2001-11-30,126.1506484,121.6801901,131,172,153.5015167,197.3381916,178.8659604,189.6484706,147.9025816,126.6084738,267.5605362,141.7277033,121.1606719,69.02994248,106.2961433,20.42404319,145.5535927,108.8765442,105.1006509,112.6524376,88.78568895,183.884782,116.39,132.89,128.783501,134.7,53.3,166.06,131.23,167.53,125.26,169.52,133.88,171.24,127.93,130.06,128.95,101.686344,109.0099522,165.2718004,177.7516933,190.2906257,127.8852884,77.61001761,110.7906031,165.2717,91.54487059,91.49265574,92.66011518,106.4613116,111.9934014,129.7306765,113.1114425,111.5415098,100.7495003,93.46,102.350765,167.0,141.0,97.72849824,97.86321515,101.6072028,98.69466528,96.68152837,52.175654,122.6994629,86.08,106.0,198.3217809,89.1597,117.5931,89.90690248,76.80017821,146.1153125,116.3348802,77.55658681,193.891467,144.860789,193.1477187,289.721578,37.98271976,75.96543953,75.96543953,191.5697888,163.9395308,322.3530101,174.0618715,241.7525993,338.453639,130.5159714,179.4594607,293.6609357,106.6688309,16.84244698,112.2829799,117.1378981,117.1378981,209.0107593,254.7238387,150.9474599,358.5002174,154.6546729,72.17218068,216.5165421,317.4121187,158.7060593,449.6671681,143.8231372,105.2364418,213.980765,155.1159462,121.8768149,221.5942089,138.4591565,84.61392899,192.3043841,154.9986038,25.83310064,180.8317045,139.9866271,139.9866271,262.4749258,114.8519379,317.5318284,405.359781,298.0958073,156.1454229,397.4610764,234.4405336,262.0217729,427.5092084,132.3601816,132.3601816,231.6303178,153.9165057,297.5719111,441.2273164,248.2512218,128.7228558,321.8071394,209.2150406,52.30376015,209.2150406,196.3195958,49.07989895,196.3195958,131.4859384,111.7630476,230.1003921,195.9975323,43.55500719,195.9975323,144.0870694,144.0870694,256.15479,34.16858076,375.8543883,444.1915498,197.417392,179.9982103,330.9644513,114.0178313,28.50445783,142.5222892,223.4493018,167.5869764,391.0362782,187.213161,130.4819001,295.0025568,204.8525837,70.08114707,247.9794435,146.3538967,102.4477277,190.2600657,31.02442083,93.0732625,124.0976833,145.7503265,71.44623848,191.4759191,106.2217314,318.6651943,371.7760601,112.8475134,112.8475134,203.1255242,126.1305245,57.33205657,171.9961697,191.5587321,111.1040646,264.3510503,61.20884382,26.23236164,78.69708491,176.5280718,222.5788732,322.3556094,211.496102,132.1850637,317.244153,174.9711771,193.718089,318.6975012,150.662766,150.662766,235.4105719,159.430618,95.65837081,207.2598034,1.32154e-05,1.32154e-05,197.3381916,165.5085998,26.3987,14.0271,0.8105,16.4992,7.4102,4.1682,6.6576,0.9842,5.4997,6.0787,0.2316,0.521,4.5156,10.1311,0.5789,0.0,0.9842,0.8684,1.6789,0.8105,0.4052,9.089,7.4681,1.9104,1.9104,6.4839,6.3102,4.1103,0.2316,0.0,0.1737,0.0,0.3474,0.0579,0.1158,0.0579,7.7575,1.1578,0.5789,0.6368,0.2316,0.1737,0.1158,0.0,5.789191263,79.42252081,31.38,16.57,102.4295925,306.79,149.8,509.75,215.27,128.5,317.59,9.2,34385,7.77,13804,331.44,317.98,113.25,191.85,607.81,521.48,0.37,0.04,0.82,0.54,1.02,0.55,0.7,5.45,0.08,0.18,0.26,0.12,0.81,0.22,0.06,0.36,0.06,0.85,0.05,0.29,0.27,0.07,0.97,2.81,0.07,0.04,0.18,0.57,0.68,0.32,0.52,0.23,0.23,0.08,0.2,0.13,0.06,0.19,0.1,0.04,1.38,0.55,0.1,0.04,0.03,0.34,0.08,0.02,7.89,0.04,0.03,0.13,0.07,0.13,0.12,0.11,0.28,0.15,0.05,0.35,0.08,0.52,0.01,0.33,0.22,0.04,0.67,0.85,0.04,0.07,0.17,0.67,0.67,0.22,0.41,0.18,0.18,0.06,0.12,0.05,0.07,0.13,0.08,0.01,1.22,0.48,0.09,0.04,0.03,0.31,0.07,0.03,7.61,0.04,0.07,0.12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-31,107.7348119,104.2032528,117,150,125.3341067,96.78871963,122.1513286,128.8782547,79.05515799,96.86340782,193.0706917,150.9117525,120.9771412,81.05209853,130.7736411,31.73964529,104.7254234,119.718118,110.6344756,128.8017604,133.1917929,119.7171668,132.97,145.1,136.8472062,160.3,60.7,105.68,92.51,94.75,73.04,107.88,94.37,96.85,74.6,110.7,114.72,144.2237804,130.454231,111.5060596,108.1198103,117.2711437,76.56446256,53.65440004,122.910453,91.97294,71.9411609,76.90428747,57.35078355,69.21783935,70.29833794,64.44905636,75.75520272,68.02313787,95.22847236,64.95,181.6735455,165.0,181.0,113.2795057,112.1292663,110.8894254,143.6375607,102.3659675,102.0767235,111.5053329,87.37,95.0,231.9838502,89.34471,54.41711,55.70823562,83.50425401,108.1141247,37.5754772,93.93869299,112.7264316,86.81766386,173.6353277,231.5137703,89.93123064,44.96561532,134.896846,120.2305103,154.5820846,253.8199661,106.1818994,53.0909497,127.4182793,70.54699234,79.36536638,141.0939847,90.17971007,33.81739128,95.81594195,143.0964134,114.4771307,193.1801581,181.8157009,95.69247415,248.8004328,184.6656891,41.03681979,225.7025089,84.56575292,84.56575292,169.1315058,62.01105742,104.6436594,143.4005703,103.6840961,126.7250064,207.3681923,167.6142791,62.85535467,202.5339206,95.88045964,23.97011491,95.88045964,38.3954973,76.79099461,95.98874326,103.3862233,199.3877164,280.619749,148.2743418,127.092293,275.3666347,133.4624412,103.8041209,207.6082419,101.8342842,124.4641252,203.6685685,117.8598339,147.3247924,265.1846264,90.64853226,90.64853226,151.0808871,209.556115,104.7780575,209.556115,171.2292309,122.3065935,244.613187,105.5643113,147.7900358,218.1662433,204.6054185,163.6843348,306.9081277,48.61492155,145.8447647,145.8447647,36.77159764,73.54319527,110.3147929,181.5057892,93.6804073,245.9110692,61.17456419,122.3491284,183.5236926,180.0214475,300.0357458,360.0428949,150.7329302,138.6742958,247.2020055,144.0470902,97.95202132,195.9040426,94.67191226,78.89326022,157.7865204,58.97759197,58.97759197,88.46638795,99.46764078,82.88970065,165.7794013,177.1413891,206.664954,324.7592134,138.2007681,92.13384542,195.7844215,149.0824897,62.11770403,173.9295713,151.0366378,138.4502513,247.5322675,33.23073338,14.24174288,47.47247625,88.79357121,129.1542854,185.6592853,110.0651063,110.0651063,137.5813828,113.9846516,104.4859307,204.2225008,138.6239081,49.50853861,168.3290313,125.714685,62.85734249,157.1433562,5.32485e-05,1.9778e-05,96.78871963,150.8497063,24.3586,12.7562,0.4159,15.5658,7.9017,4.4558,5.8817,0.8318,5.8817,5.4658,0.1782,0.4753,2.6735,8.9711,0.7723,0.7129,0.8318,1.1882,1.2476,1.307,0.9506,8.6146,7.0699,1.5447,2.6141,6.06,5.05,2.9706,0.2376,0.0,0.4159,0.1188,0.3565,0.2971,0.2376,0.1782,5.05,0.7723,0.5347,0.5347,0.1188,0.4753,0.4159,0.0,4.812314178,76.21255298,32.74,31.4,101.659862,236.1,126.2,381.97,179.28,104.61,266.27,7.08,31335,6.47,13205,260.78,235.04,98.3,148.24,460.24,387.78,0.27,0.08,0.78,0.42,0.7,0.5,0.39,4.79,0.11,0.14,0.24,0.08,0.46,0.11,0.03,0.39,0.06,0.52,0.03,0.29,0.15,0.04,0.69,2.15,0.06,0.04,0.1,0.74,1.06,0.25,0.38,0.23,0.18,0.05,0.11,0.13,0.04,0.09,0.05,0.02,0.9,0.38,0.05,0.06,0.04,0.19,0.08,0.03,6.05,0.03,0.03,0.08,0.05,0.08,0.16,0.06,0.2,0.08,0.02,0.4,0.05,0.35,0.02,0.27,0.11,0.01,0.53,0.92,0.05,0.05,0.11,0.61,1.01,0.2,0.33,0.23,0.11,0.03,0.1,0.14,0.05,0.06,0.05,0.01,0.89,0.37,0.03,0.06,0.04,0.18,0.07,0.04,6.37,0.02,0.08,0.04,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-31,106.974245,105.71556,117,148,138.2144593,137.5605251,172.9288647,184.2452046,152.8557539,203.9955857,194.7502496,234.86815,110.5132374,54.3061786,91.46339247,100.4230644,41.12508727,95.31669737,92.67571485,97.9576799,97.47019077,122.8177124,166.0,164.53,159.8944316,94.2,62.4,151.37,158.66,131.97,119.3,154.52,161.86,134.88,121.85,127.63,144.55,95.21092926,101.5821425,105.636074,95.47948159,117.5427784,56.767966,82.98913296,139.7352838,123.2544,70.01453796,78.89081269,64.9003396,61.65864793,49.77228095,61.41098759,31.6006182,86.40218499,73.89045949,76.5,141.464839,60.0,80.0,116.540212,115.6617812,113.8150053,120.2086862,80.86381561,50.12692971,136.2150116,102.76,80.0,225.6681035,62.13977,51.13159,83.79533396,97.76842489,85.50657917,47.71448383,79.52413972,111.3337956,175.3543868,175.3543868,225.4556402,0.0,79.21387403,79.21387403,115.8418851,138.6304527,218.3904391,86.12357586,66.98500345,105.2621483,104.4624215,88.39127972,160.7114177,42.93344019,0.0,42.93344019,162.7102997,165.0347325,278.9319423,173.7162692,146.2873846,283.4318076,123.1404121,104.1957333,189.4467878,268.869293,328.6180247,477.9898541,77.45605762,77.45605762,147.5353478,121.4474552,99.36609969,187.6915216,81.89475752,29.77991182,104.2296914,321.8652078,49.51772427,371.3829321,104.4472362,69.63149082,139.2629816,133.8229,193.2997444,304.8188277,122.4983485,204.1639142,285.8294799,88.19039742,113.3876538,151.1835384,209.3627677,179.4538009,279.1503569,131.4971213,184.0959699,271.7607174,133.4286286,91.73218215,183.4643643,49.21199118,393.6959294,442.9079206,94.62051505,31.54017168,126.1606867,103.6907247,129.6134059,207.3814494,103.2861336,0.0,103.2861336,73.28107745,161.2183704,219.8432323,0.0,169.2293331,203.0751998,127.0224859,96.5370893,213.3977763,228.7894996,142.9934372,343.1842493,0.0,54.95583741,54.95583741,140.1434359,237.1658146,318.0177968,85.40763127,90.43160958,165.7912842,269.1056917,67.27642293,302.7439032,116.3889292,145.4861615,247.3264745,85.70886179,33.17762392,105.0624757,79.25847741,79.25847741,132.0974623,146.0816121,133.9081444,231.2958859,95.7388489,59.83678057,143.6082734,151.4840119,112.6419575,244.7049423,27.05613958,4.509356597,31.56549618,122.5339745,57.66304682,151.3654979,147.6456158,59.05824632,177.174739,217.5961363,155.4258117,335.7197532,145.7418835,91.08867716,218.6128252,122.9490926,46.10590971,138.3177291,3.60714e-05,2.16429e-05,137.5605251,146.5853016,28.6519,15.9552,0.7104,17.5818,9.2941,5.5054,6.7486,0.888,5.3278,5.979,0.1776,0.7696,3.1967,11.3068,0.4736,0.7696,1.3024,1.7167,0.8288,0.6512,0.6512,11.07,9.7677,1.5983,2.1903,7.6958,7.3406,5.0318,0.5328,0.0592,0.5328,0.0,1.0064,0.3552,0.0592,0.3552,4.9726,1.48,1.0064,0.6512,0.3552,0.1776,0.5328,0.1184,6.807781468,64.90589125,36.06,37.06,102.4854906,172.48,106.92,262.29,131.62,98.31,179.29,5.17,32842,4.75,13395,195.1,180.26,73.71,116.64,336.34,282.22,0.46,0.03,0.91,0.48,0.45,0.37,0.33,3.11,0.1,0.11,0.12,0.06,0.37,0.16,0.02,0.34,0.17,0.37,0.04,0.17,0.14,0.03,0.59,1.64,0.05,0.02,0.09,0.81,0.6,0.15,0.35,0.18,0.14,0.08,0.15,0.06,0.04,0.13,0.02,0.01,0.46,0.24,0.05,0.05,0.03,0.13,0.05,0.02,4.23,0.03,0.04,0.06,0.07,0.07,0.04,0.07,0.12,0.15,0.02,0.32,0.15,0.3,0.01,0.15,0.07,0.01,0.48,0.6,0.02,0.0,0.06,0.78,0.53,0.12,0.28,0.17,0.18,0.07,0.12,0.05,0.07,0.13,0.01,0.0,0.49,0.25,0.04,0.04,0.02,0.13,0.02,0.03,4.63,0.04,0.1,0.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-28,117.6302131,118.4438009,112,129,110.5652997,120.5767191,97.30410351,102.478109,84.33211536,151.2897161,239.9491153,131.2963235,94.77731876,109.0502679,52.47552046,26.88745518,100.881727,90.12032366,91.11782551,89.12282182,128.6572772,167.8321925,164.3,167.29,147.9945316,129.2,56.7,189.16,134.54,223.81,188.84,193.1,137.25,228.76,192.87,162.34,154.35,88.55621214,83.4411253,160.9602818,96.34648902,153.3940597,114.0102132,160.0290781,269.5967491,181.109,117.5615469,123.3114965,99.11431447,131.5056462,140.4189617,187.5147911,103.3409041,90.21274788,127.9017899,129.77,108.2315547,98.0,63.0,149.6708133,147.0454174,189.5366429,196.7329309,75.95382804,30.97154802,195.0533905,108.0,72.0,177.2906703,89.93874,118.6219,118.1590294,94.40570203,108.4297543,82.38212651,219.6856707,233.4160251,62.94378207,104.9063034,167.8500855,72.59787427,72.59787427,108.8968114,104.6776947,99.84641647,167.4843115,51.26085211,68.34780282,102.5217042,103.2711473,142.9908194,214.486229,47.49552871,9.499105743,47.49552871,66.83836681,38.80937428,94.86735934,163.4062714,86.00330076,232.2089121,235.8407802,90.70799237,290.2655756,84.62042905,225.6544775,253.8612872,90.6220242,69.47688522,132.9123022,94.65025891,63.10017261,157.7504315,133.5174588,19.07392268,146.2334072,161.8144607,92.46540613,254.2798669,80.29051731,68.82044341,126.1708129,96.84769095,83.01230653,172.9423053,144.1188962,128.1056855,224.1849496,43.6266362,87.2532724,101.7954845,87.12908865,198.020656,277.2289184,196.8409056,211.9825137,302.8321624,117.0470888,58.52354439,150.4891141,42.83581743,85.67163487,128.5074523,56.71479543,75.61972724,94.52465905,140.207518,62.31445245,181.7504863,44.70602509,22.35301254,67.05903763,95.65456212,95.65456212,150.3143119,199.5906464,74.8464924,249.488308,192.1333524,39.55686668,214.7372762,113.1171184,56.55855921,141.396398,105.0803924,210.1607848,245.1875823,114.2798988,41.55632685,145.447144,104.520304,114.0221499,190.0369164,207.3201744,90.7025763,272.1077289,97.53933611,150.7426103,221.6803093,123.4720388,49.38881554,160.5136505,70.26598128,46.84398752,117.1099688,224.884933,89.9539732,287.8527142,114.0976294,47.54067894,133.113901,104.6306875,55.39271689,141.5591654,48.95016288,48.95016288,85.66278505,82.10464481,75.26259108,136.8410747,204.6475165,204.6475165,341.0791942,166.141917,71.9948307,221.522556,157.1057283,122.1933443,235.6585925,107.7554443,40.4082916,148.1637359,3.47648e-05,5.2791e-05,120.5767191,97.66276279,31.464,16.6725,1.1812,19.759,8.1613,5.8525,7.6781,0.9128,7.8392,7.517,0.3758,1.0202,4.6713,11.2218,1.0739,0.3222,1.7182,1.2886,1.1275,1.6645,0.7517,10.0406,8.8056,1.396,2.8457,6.5505,6.3358,3.5437,0.2685,0.0,0.4295,0.0,0.2148,0.2148,0.2148,0.2685,10.4164,1.3423,0.5369,1.0202,0.3758,0.2685,1.0739,0.0537,5.422974915,102.8782854,10.98,32.01,102.3214679,172.03,167.03,197.4,119.17,130.82,129.6,5.16,35679,4.3,14422,175.41,167.51,77.49,126.75,252.48,222.88,0.55,0.15,0.78,0.91,0.68,0.46,0.51,1.83,0.05,0.27,0.15,0.1,0.39,0.09,0.02,0.59,0.07,0.41,0.1,0.16,0.11,0.03,1.11,1.96,0.07,0.03,0.51,0.28,0.51,0.12,0.55,0.57,0.3,0.24,0.1,0.05,0.01,0.23,0.06,0.03,1.21,0.27,0.08,0.1,0.04,0.19,0.07,0.03,4.16,0.06,0.05,0.08,0.04,0.13,0.06,0.05,0.16,0.03,0.01,0.57,0.08,0.32,0.06,0.17,0.1,0.05,0.96,0.85,0.06,0.03,0.28,0.28,0.52,0.09,0.51,0.55,0.31,0.15,0.05,0.08,0.01,0.12,0.04,0.01,1.03,0.32,0.06,0.04,0.03,0.17,0.06,0.03,4.19,0.03,0.13,0.04,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
